bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,124,124,aja,ajas1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3703"", ""label"": ""Aja""}, {""url"": ""https://wals.info/languoid/lect/wals_code_aja"", ""label"": ""Aja""}, {""url"": ""https://grambank.clld.org/languages/ajas1235"", ""label"": ""Aja (South Sudan)""}, {""url"": ""https://en.wikipedia.org/wiki/Aja_language_(Nilo-Saharan)"", ""label"": null}, {""url"": ""https://phoible.org/languages/ajas1235"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3237491"", ""label"": null}], ""meds"": [[""676492"", ""grammar"", 1966, 0, ""Fiedler, Ines 1966""], [""61595"", ""wordlist_or_less"", 1948, 2, ""Santandrea, Stefano 1948""]]}",8.58003,language,25.6122,Africa,,Aja (South Sudan),'Aja {South Sudan} [ajas1235][aja]-l-':1,717
False,Spoken L1 Language,0,0,0,,125,125,opy,ofay1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1740"", ""label"": ""Ofay\u00e9""}, {""url"": ""https://grambank.clld.org/languages/ofay1240"", ""label"": ""Ofay\u00e9""}, {""url"": ""https://en.wikipedia.org/wiki/Ofay%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/ofay1240"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3446691"", ""label"": null}], ""meds"": [[""64124"", ""grammar"", 2006, 256, ""Maria das Dores de Oliveira 2006""], [""142966"", ""grammar_sketch"", 1974, 73, ""Gudschinsky, Sarah C. 1974""], [""42608"", ""wordlist_or_less"", 1931, 5, ""\u010cestm\u00edr Loukotka 1931""], [""24327"", ""wordlist_or_less"", 1912, 15, ""Ihrering, Hermann von 1912""]]}",-22.278,language,-53.7227,South America,,Ofayé,'Ofayé [ofay1240][opy]-l-':1,718
False,Spoken L1 Language,4,0,0,,125,125,kpj,kara1500,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1654"", ""label"": ""Karaj\u00e1""}, {""url"": ""https://grambank.clld.org/languages/kara1500"", ""label"": ""Karaj\u00e1""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Karaja"", ""label"": ""Karaj\u00e1""}, {""url"": ""https://wals.info/languoid/lect/wals_code_jva"", ""label"": ""Karaj\u00e1""}, {""url"": ""https://en.wikipedia.org/wiki/Karaj%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kara1500"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q10322066"", ""label"": null}], ""meds"": [[""306521"", ""long_grammar"", 2012, 301, ""Ribeiro, Eduardo Rivail 2012""], [""53809"", ""grammar"", 1988, 11, ""Fortune, David Lee 1988""], [""51414"", ""grammar"", 1970, 0, ""Fortune, David Lee 1970""], [""74167"", ""grammar_sketch"", 1919, 43, ""Kunike, Hugo 1919""], [""59962"", ""grammar_sketch"", 1894, 30, ""Paul Ehrenreich 1894""], [""311018"", ""wordlist_or_less"", 1863, 7, ""Couto de Magalh\u00e3es, Jos\u00e9 Vieira 1863""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""80889"", ""wordlist_or_less"", 1849, 14, ""da Silva e Sousa, Luiz Antonio 1849""]]}",-11.1881,language,-50.3492,South America,,Karajá,"('Javaé [java1255]':1,'Northern Karajá [nort3408]':1,'Southern Karajá [sout3388]':1,'Xambioá [xamb1234]':1)'Karajá [kara1500][kpj]-l-':1",719
False,Spoken L1 Language,0,0,0,,125,125,rkb,rikb1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/rikb1245"", ""label"": ""Rikbaktsa""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Rikbaktsa"", ""label"": ""Rikbaktsa""}, {""url"": ""https://wals.info/languoid/lect/wals_code_rik"", ""label"": ""Rikbaktsa""}, {""url"": ""https://endangeredlanguages.com/lang/2757"", ""label"": ""Rikbakts\u00e1""}, {""url"": ""https://en.wikipedia.org/wiki/Rikbaktsa_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/rikb1245"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2585357"", ""label"": null}], ""meds"": [[""163684"", ""long_grammar"", 2011, 387, ""Silva, Leia de Jesus 2011""], [""91452"", ""grammar_sketch"", 2007, 108, ""Boswood, Joan 1978 [2007]""], [""116915"", ""grammar_sketch"", 2005, 103, ""Silva, Leia de Jesus 2005""], [""47721"", ""grammar_sketch"", 1971, 27, ""Boswood, Joan 1971""], [""103410"", ""phonology_or_text"", 1967, 160, ""Lunkes, Odilo Pedro 1967""], [""308268"", ""wordlist_or_less"", 1960, 29, ""Sheila Tremaine 1960""]]}",-11.1887,language,-58.1942,South America,,Rikbaktsa,'Rikbaktsa [rikb1245][rkb]-l-':1,721
False,Spoken L1 Language,4,0,0,,127,127,pwi,patw1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1537"", ""label"": ""Patwin""}, {""url"": ""https://www.wikidata.org/entity/Q3370188"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Patwin_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ptw"", ""label"": ""Patwin""}], ""meds"": [[""573965"", ""long_grammar"", 2021, 468, ""Lewis C. Lawyer 2021""], [""588188"", ""long_grammar"", 2019, 395, ""Lewis C. Lawyer 2019""], [""578558"", ""phonology_or_text"", 1980, 128, ""Whistler, Kenneth W. 1980""], [""123429"", ""phonology_or_text"", 1977, 21, ""Whistler, Kenneth W. 1977""], [""161830"", ""wordlist_or_less"", 1853, 2, ""George Gibbs 1853""]]}",39.2143,language,-122.0094,North America,,Patwin,"(('Hill Patwin [hill1259]':1,'River Patwin [rive1264]':1)'Nuclear Patwin [nucl1784]':1,'Southern Patwin [sout3315]':1)'Patwin [patw1250][pwi]-l-':1",725
False,Spoken L1 Language,2,0,0,,127,127,wit,wint1259,"{""iso_retirement"": {""code"": ""wit"", ""name"": ""Wintu"", ""change_request"": ""2012-144"", ""effective"": ""2013-01-23"", ""reason"": ""split"", ""change_to"": [""wnw"", ""nol"", ""pwi""], ""remedy"": ""Split into Wintu [wnw], Nomlaki [nol], and Patwin [pwi]"", ""comment"": ""Modern scholars of Wintuan languages are in agreement that Wintu, Nomlaki and\nPatwin are three separate languages. The most thorough discussion of the\nlanguage and dialect situation in all three of the Wintuan languages is in\nWhistler's (1980) dissertation (pp. 15\u2013 30, 46\u201353). Shepherd's (2005) book on\nProto-Wintuan also distinguishes these three languages (see esp. pp. 1\u20134). Other\nmore general works in agreement are: Golla (2011, 140\u2013147), Mithun (1999,\n560\u2013563), and Campbell (1997, 128). The discussion in Golla (2011) of the\ndialect continuum between Wintu and Nomlaki should by no means rule out their\nbeing recognized as two distinct languages. Dialect continuums are not uncommon\nin geographically adjacent languages which are closely related. Authors of\nethnographies, grammars, dictionaries and collections of texts are careful to\ndistinguish the three groups both ethnographically and linguistically: cf. for\nPatwin, Kroeber (1932) and Whistler (1977, 1978); for Nomlaki, Goldschmidt\n(1951); and for Wintu, Shepherd (1989), Pitkin (1984, 1985), and Schlichter\n(1981).""}, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/wint1259"", ""label"": ""Wintu""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Wintu"", ""label"": ""Wintu""}, {""url"": ""https://wals.info/languoid/lect/wals_code_win"", ""label"": ""Wintu""}, {""url"": ""https://en.wikipedia.org/wiki/Wintu_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/wint1259"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56754"", ""label"": null}], ""meds"": [[""103669"", ""long_grammar"", 1984, 323, ""Pitkin, Harvey 1984""], [""52366"", ""grammar"", 1963, 264, ""Pitkin, Harvey 1963""], [""8231"", ""grammar_sketch"", 1909, 16, ""Roland B. Dixon 1909""], [""130432"", ""wordlist_or_less"", 1846, 11, ""Horatio Hale 1846""]]}",39.7176,language,-122.445,North America,,Wintu,"('Nomlaki [noml1242][nol]':1,'Nuclear Wintu [nucl1651][wnw]':1)'Wintu [wint1259][wit]-l-':1",726
False,Spoken L1 Language,0,0,0,,128,128,wmo,womp1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10565"", ""label"": ""Wom""}, {""url"": ""https://www.wikidata.org/entity/Q8030620"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Wom_language_(Papua_New_Guinea)"", ""label"": null}], ""meds"": [[""97332"", ""wordlist_or_less"", 1964, 2, ""David Glasgow and Richard Loving 1964""]]}",-3.5332,language,142.87,Papunesia,,Wom (Papua New Guinea),'Wom {Papua New Guinea} [womp1235][wmo]-l-':1,727
False,Spoken L1 Language,2,0,0,,128,128,uri,urim1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10568"", ""label"": ""Urim""}, {""url"": ""https://grambank.clld.org/languages/urim1252"", ""label"": ""Urim""}, {""url"": ""https://wals.info/languoid/lect/wals_code_uri"", ""label"": ""Urim""}, {""url"": ""https://en.wikipedia.org/wiki/Urim_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q7900609"", ""label"": null}], ""meds"": [[""83054"", ""grammar"", 1987, 267, ""Ritva Hemmil\u00e4 and Pirkko Luoma 1987""], [""106031"", ""phonology_or_text"", 1985, 22, ""Luoma, Pirkko 1985""], [""138610"", ""wordlist_or_less"", 1968, 1, ""Donald C. Laycock 1968""]]}",-3.58018,language,142.653,Papunesia,,Urim,"('Kukwo [kukw1246]':1,'Yangkolen [yang1300]':1)'Urim [urim1252][uri]-l-':1",728
False,Spoken L1 Language,0,0,0,,128,128,bey,beli1258,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3898"", ""label"": ""Beli (Papua New Guinea)""}, {""url"": ""https://www.wikidata.org/entity/Q3504170"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Beli_language"", ""label"": null}], ""meds"": [[""138610"", ""wordlist_or_less"", 1968, 1, ""Donald C. Laycock 1968""]]}",-3.67881,language,142.34,Papunesia,,Beli (Papua New Guinea),'Beli {Papua New Guinea} [beli1258][bey]-l-':1,733
False,Spoken L1 Language,0,0,0,,128,128,lkl,laek1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10560"", ""label"": ""Laeko-Libuat""}, {""url"": ""https://www.wikidata.org/entity/Q3504331"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Laeko_language"", ""label"": null}], ""meds"": [[""138610"", ""wordlist_or_less"", 1968, 1, ""Donald C. Laycock 1968""]]}",-3.69618,language,142.237,Papunesia,,Laeko-Libuat,'Laeko-Libuat [laek1243][lkl]-l-':1,736
False,Spoken L1 Language,0,0,0,,130,130,byl,bayo1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/4019"", ""label"": ""Bayono""}, {""url"": ""https://www.wikidata.org/entity/Q3503856"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Bayono_language"", ""label"": null}], ""meds"": [[""310961"", ""wordlist_or_less"", 2004, 3, ""Wilbrink, Ans 2004""]]}",-5.21728,language,139.617,Papunesia,,Bayono,'Bayono [bayo1260][byl]-l-':1,743
False,Spoken L1 Language,0,0,0,,130,130,awh,awbo1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3880"", ""label"": ""Awbono""}, {""url"": ""https://www.wikidata.org/entity/Q3446684"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Awbono_language"", ""label"": null}], ""meds"": [[""310961"", ""wordlist_or_less"", 2004, 3, ""Wilbrink, Ans 2004""]]}",-5.05875,language,139.724,Papunesia,,Awbono,'Awbono [awbo1238][awh]-l-':1,744
False,Unclassifiable,0,0,0,,131,131,NOCODE_Payaya,paya1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""62513"", ""wordlist_or_less"", 1940, 25, ""John R. Swanton 1940""]]}",,language,,North America,,Payaya,'Payaya [paya1237]-l-':1,745
False,Unclassifiable,0,0,0,,131,131,kzw,kari1255,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_kri"", ""label"": ""Kipea""}, {""url"": ""https://phoible.org/languages/kari1255"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12953620"", ""label"": null}], ""meds"": [[""681027"", ""wordlist_or_less"", 2003, 0, ""na 2003""], [""28077"", ""wordlist_or_less"", 1942, 266, ""Mamiani, P. Luiz Vincencio 1942""], [""566033"", ""wordlist_or_less"", 1877, 0, ""Mamiani, Luiz Vincencio 1877""]]}",-9.84999,language,-36.3333,South America,,Karirí-Xocó,'Karirí-Xocó [kari1255][kzw]-l-':1,746
False,Unclassifiable,0,0,0,,131,131,xpn,kapi1248,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""xpn"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28 has an entry for Kapinaw\u00e1 [xpn]. But Kapinaw\u00e1 is unattested (**hh:e:Sampaio:Kapinawa**) and cannot be asserted to have been a separate language.""}, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Kapinaw%C3%A1_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q6366667"", ""label"": null}], ""meds"": [[""139228"", ""wordlist_or_less"", 1998, 2, ""Dantas, Beatriz G. and Jos\u00e9 Augusto L. Sampaio and Maria Ros\u00e1rio G. de Carvalho 1998""], [""95091"", ""wordlist_or_less"", 1995, 27, ""Sampaio, Jos\u00e9 Augusto Laranjeiras 1995""], [""112668"", ""wordlist_or_less"", 1986, 0, ""Sampaio, Jos\u00e9 Augusto Laranjeiras 1986""]]}",-8.49999,language,-38.3333,South America,,Kapinawá,'Kapinawá [kapi1248][xpn]-l-':1,747
False,Unclassifiable,0,0,0,,131,131,NOCODE_Tanpachoa,tanp1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""688660"", ""wordlist_or_less"", 2023, 1, ""Raoul Zamponi 2023""], [""306535"", ""wordlist_or_less"", 1988, 1, ""Rudolph C. Troike 1988""]]}",31.75917,language,-106.48861,North America,,Tanpachoa,'Tanpachoa [tanp1235]-l-':1,748
False,Unclassifiable,0,0,0,,131,131,NOCODE_Meherrin,mehe1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""11407"", ""wordlist_or_less"", 2010, 20, ""Charles Julian 2010""], [""325161"", ""wordlist_or_less"", 1967, 58, ""Binford, Lewis 1967""]]}",36.66342,language,-77.57783,North America,,Meherrin,'Meherrin [mehe1242]-l-':1,749
False,Unclassifiable,0,0,0,,131,131,NOCODE_Imbabura,imba1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q2937753"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Caranqui_language"", ""label"": null}], ""meds"": [[""63392"", ""wordlist_or_less"", 1922, 15, ""von Buchwald, Otto 1922""], [""66619"", ""wordlist_or_less"", 1919, 5, ""Jij\u00f3n y Caama\u00f1o, Jacinto 1919""]]}",,language,,South America,,Imbabura,'Imbabura [imba1237]-l-':1,750
False,Unclassifiable,0,0,0,,131,131,pld,pola1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q1359130"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Polari"", ""label"": null}], ""meds"": [[""549228"", ""wordlist_or_less"", 2002, 23, ""Hajek, John 2002""]]}",51.7866,language,-1.39091,Eurasia,,Polari,'Polari [pola1249][pld]-l-':1,751
False,Unclassifiable,0,0,0,,131,131,NOCODE_Guachipas,guac1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""115057"", ""wordlist_or_less"", 2009, 0, ""Viegas Barros, Pedro 2009""]]}",,language,,South America,,Guachipas,'Guachipas [guac1240]-l-':1,753
False,Unclassifiable,0,0,0,,131,131,xso,sanf1266,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q2474492"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Solano_language"", ""label"": null}], ""meds"": [[""688660"", ""wordlist_or_less"", 2023, 1, ""Raoul Zamponi 2023""], [""62513"", ""wordlist_or_less"", 1940, 25, ""John R. Swanton 1940""]]}",,language,,North America,,San Francisco Solano,'San Francisco Solano [sanf1266][xso]-l-':1,754
False,Unclassifiable,0,0,0,,131,131,xbw,kamb1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q9006744"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kambiw%C3%A1_language"", ""label"": null}], ""meds"": [[""114226"", ""wordlist_or_less"", 1978, 6, ""Robert E. Meader 1978""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""], [""158082"", ""wordlist_or_less"", 1958, 3, ""Pompeu Sobrinho, Thomaz 1958""]]}",-8.6093993,language,-36.5993292,South America,,Kambiwá,'Kambiwá [kamb1239][xbw]-l-':1,755
False,Unclassifiable,0,0,0,,131,131,NOCODE_Envuelto,envu1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""578849"", ""wordlist_or_less"", 2020, 7, ""Raoul Zamponi 2020""], [""305000"", ""wordlist_or_less"", 1965, 3, ""Sergio El\u00edas Ortiz 1965""]]}",-0.0355621,language,-70.944973,South America,,Envuelto,'Envuelto [envu1234]-l-':1,756
False,Unclassifiable,0,0,0,,131,131,NOCODE_Bidai,bida1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Bidai_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q45298487"", ""label"": null}], ""meds"": [[""688660"", ""wordlist_or_less"", 2023, 1, ""Raoul Zamponi 2023""], [""470019"", ""wordlist_or_less"", 1995, 3, ""Anthony P. Grant 1995""], [""552232"", ""wordlist_or_less"", 1951, 10, ""Sjoberg, Andr\u00e9e F. 1951""]]}",,language,,North America,,Bidai,'Bidai [bida1238]-l-':1,757
False,Unclassifiable,0,0,0,,131,131,bfr,bazi1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q8829558"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Bazigar_language"", ""label"": null}], ""meds"": [[""704904"", ""phonology_or_text"", 2009, 0, ""Singh, Ranjit 2009""], [""146225"", ""wordlist_or_less"", 1883, 173, ""Denzil Ibbetson 1916 [1883]""]]}",25.2977,language,77.2213,Eurasia,,Bazigar,'Bazigar [bazi1237][bfr]-l-':1,758
False,Unclassifiable,0,0,0,,131,131,NOCODE_Xiong-Nu,xion1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""552693"", ""wordlist_or_less"", 2016, 10, ""Alexander Vovin and Edward Vajda and \u00c9tienne de la Vaissi\u00e8re 2016""], [""552804"", ""wordlist_or_less"", 2000, 9, ""Vovin, Alexander 2000""], [""582311"", ""wordlist_or_less"", 1990, 33, ""Y\u00fc, Ying-Shih 1990""]]}",44.61,language,103.39,Eurasia,,Xiong-Nu,'Xiong-Nu [xion1234]-l-':1,759
False,Unclassifiable,0,0,0,,131,131,NOCODE_Calchaqui,calc1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q945482"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Cac%C3%A1n_language"", ""label"": null}], ""meds"": [[""556552"", ""wordlist_or_less"", 1969, 45, ""Mart\u00edn, Eusebia Herminia 1969""], [""8289"", ""wordlist_or_less"", 1936, 6, ""Serrano, Antonio 1936""], [""43138"", ""wordlist_or_less"", 1910, 4, ""Juan B. Ambrosetti 1910""], [""131494"", ""wordlist_or_less"", 1908, 237, ""Boman, Eric 1908""], [""126872"", ""wordlist_or_less"", 1896, 45, ""Ambrosetti, J.B. 1896""], [""131460"", ""wordlist_or_less"", 1883, 0, ""Brackenbush, Luis 1990 [1883]""], [""84327"", ""wordlist_or_less"", 1696, 0, ""Torreblanca, Hernando de 1984 [1696]""]]}",,language,,South America,,Calchaqui,'Calchaqui [calc1235]-l-':1,760
False,Unclassifiable,0,0,0,,131,131,NOCODE_Ambermo,ambe1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""109606"", ""wordlist_or_less"", 1855, 1, ""Fabritius, G. J. 1855""]]}",-1.763355,language,137.903651,Papunesia,,Ambermo,'Ambermo [ambe1246]-l-':1,761
False,Unclassifiable,0,0,0,,131,131,NOCODE_Cabixi-Natterer,cabi1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""578849"", ""wordlist_or_less"", 2020, 7, ""Raoul Zamponi 2020""], [""154551"", ""wordlist_or_less"", 1989, 2, ""Kann, Peter 1989""]]}",,language,,South America,,Cabixi-Natterer,'Cabixi-Natterer [cabi1242]-l-':1,762
